Y,cor_sales_in_vol,cor_sales_in_val,CA_mag,value,ENSEIGNE,VenteConv,Feature
0,19,42,66,74,0.3380368098159509,39,0
0,19,25,80,54,0.4052874743326489,27,0
0,88,58,79,98,0.3215667311411992,123,0
0,19,34,78,44,0.42969172525689564,21,0
0,62,96,126,90,0.3380368098159509,96,0
0,0,21,5,44,0.6547291092745638,10,0
0,19,34,69,79,0.4052874743326489,42,0
0,73,24,11,0,0.6547291092745638,3,0
0,50,81,118,65,0.42969172525689564,59,0
0,132,126,116,60,0.42969172525689564,137,0
0,0,25,95,68,0.3380368098159509,18,0
0,0,20,76,61,0.6547291092745638,16,0
0,0,17,16,79,0.4387510008006405,22,0
0,62,60,70,48,0.4052874743326489,53,0
0,0,19,90,44,0.6294820717131474,10,0
0,36,40,99,54,0.3380368098159509,39,0
0,0,20,71,79,0.3380368098159509,22,0
0,134,123,109,58,0.3215667311411992,138,0
0,0,30,54,90,0.4052874743326489,28,0
0,103,123,94,65,0.42969172525689564,109,0
0,0,28,133,65,0.42969172525689564,17,0
0,36,49,80,68,0.4052874743326489,50,0
0,0,16,126,58,0.3380368098159509,15,0
0,0,17,26,65,0.4789402173913043,17,0
0,0,16,111,61,0.4052874743326489,16,0
0,19,32,133,56,0.42969172525689564,28,0
0,19,28,63,58,0.4052874743326489,29,0
0,0,18,4,56,0.125,14,0
0,36,45,121,60,0.4052874743326489,43,0
0,36,8,73,10,0.3380368098159509,8,0
0,62,33,104,56,0.3380368098159509,61,0
0,36,20,70,37,0.4052874743326489,27,0
0,114,48,89,0,0.4052874743326489,8,0
0,50,42,37,60,0.5057943925233644,55,0
0,19,27,118,56,0.42969172525689564,28,0
0,36,53,30,79,0.4052874743326489,59,0
0,36,54,34,46,0.5057943925233644,33,0
0,0,13,13,56,0.6547291092745638,14,0
0,19,31,2,79,0.6417910447761194,42,0
0,0,32,77,76,0.6547291092745638,21,0
0,0,12,9,56,0.125,14,0
0,36,104,63,106,0.4052874743326489,88,0
0,81,109,20,65,0.5057943925233644,88,1
0,73,96,93,79,0.3380368098159509,94,0
0,0,20,29,68,0.5057943925233644,18,1
0,36,21,20,65,0.4789402173913043,47,0
0,62,97,62,79,0.6547291092745638,85,0
0,36,79,88,81,0.3380368098159509,62,0
0,73,109,15,98,0.5057943925233644,112,0
0,99,116,113,84,0.3215667311411992,120,0
0,0,32,23,81,0.5057943925233644,23,0
0,0,0,22,8,0.4387510008006405,1,0
0,62,94,22,90,0.6547291092745638,96,0
0,19,65,42,97,0.4387510008006405,58,0
0,0,34,102,81,0.6547291092745638,23,0
0,0,27,30,68,0.5057943925233644,18,0
0,36,78,123,97,0.3215667311411992,78,0
0,36,63,30,80,0.4052874743326489,61,0
0,50,55,101,72,0.3215667311411992,67,0
0,19,30,53,65,0.4052874743326489,33,0
0,50,62,110,44,0.42969172525689564,41,0
0,0,16,64,46,0.6547291092745638,11,0
0,19,14,23,16,0.5057943925233644,7,0
0,50,71,93,68,0.3380368098159509,62,0
0,19,50,29,68,0.5337931034482759,35,0
0,0,31,123,113,0.3380368098159509,42,0
0,73,103,94,65,0.42969172525689564,80,0
0,106,106,139,72,0.42969172525689564,118,0
0,19,38,120,92,0.3215667311411992,54,0
0,0,16,31,46,0.4387510008006405,11,0
0,0,17,115,54,0.42969172525689564,13,0
0,0,24,75,90,0.42969172525689564,28,0
0,19,40,34,79,0.4387510008006405,42,0
0,99,106,52,54,0.4789402173913043,94,0
0,19,28,39,56,0.4387510008006405,28,0
0,0,17,24,79,0.31567328918322296,22,0
0,19,32,56,65,0.4052874743326489,33,0
0,19,23,34,56,0.5057943925233644,28,0
0,73,82,106,74,0.42969172525689564,89,0
0,62,52,63,56,0.4052874743326489,61,0
0,36,72,83,79,0.4052874743326489,59,0
0,0,21,7,68,0.4,18,0
0,0,17,86,79,0.42969172525689564,22,0
0,50,55,108,58,0.42969172525689564,53,0
0,88,88,63,56,0.4052874743326489,85,0
0,62,97,71,90,0.3380368098159509,96,0
0,19,4,48,10,0.6547291092745638,5,0
0,19,38,35,79,0.5057943925233644,42,0
0,114,31,117,0,0.3215667311411992,8,0
0,50,68,115,96,0.42969172525689564,92,0
0,62,47,97,60,0.42969172525689564,65,0
0,73,79,113,79,0.3215667311411992,94,0
0,19,16,38,46,0.4052874743326489,22,0
0,81,84,106,79,0.42969172525689564,102,0
0,19,38,46,79,0.4387510008006405,42,0
0,19,23,76,56,0.3215667311411992,28,0
0,19,36,97,81,0.4052874743326489,44,0
0,19,40,24,46,0.3695652173913043,22,0
0,0,25,100,82,0.42969172525689564,24,0
0,81,90,13,54,0.4789402173913043,76,0
0,0,16,63,54,0.4052874743326489,13,0
0,19,18,120,60,0.3215667311411992,30,0
0,142,117,96,0,0.3215667311411992,32,0
0,62,65,91,46,0.4052874743326489,51,0
0,19,30,80,65,0.4052874743326489,33,0
0,36,76,86,98,0.42969172525689564,80,0
0,81,76,40,46,0.5353535353535354,67,0
0,81,84,97,74,0.4052874743326489,97,0
0,19,45,129,80,0.3215667311411992,43,0
0,0,13,123,58,0.42969172525689564,15,0
0,19,28,106,54,0.42969172525689564,27,0
0,88,95,108,56,0.42969172525689564,85,0
0,132,125,90,60,0.4052874743326489,137,0
0,19,83,36,96,0.5057943925233644,57,0
0,36,37,106,60,0.42969172525689564,43,0
0,36,45,13,72,0.5353535353535354,53,0
0,36,27,20,65,0.4387510008006405,47,0
0,0,13,14,54,0.5057943925233644,13,0
0,106,124,120,80,0.3215667311411992,123,0
0,0,17,48,79,0.6547291092745638,22,0
0,36,48,30,79,0.4052874743326489,59,0
0,0,12,64,69,0.6547291092745638,18,0
0,0,14,106,56,0.42969172525689564,14,0
0,0,15,115,56,0.42969172525689564,14,0
0,0,16,20,58,0.4789402173913043,15,0
0,118,116,31,84,0.4387510008006405,135,0
0,94,113,140,74,0.3215667311411992,108,0
0,0,14,104,79,0.3380368098159509,22,0
0,81,83,48,82,0.5057943925233644,105,0
0,0,19,90,56,0.4052874743326489,14,0
0,36,39,85,46,0.4052874743326489,33,0
0,0,11,18,84,0.4387510008006405,25,0
0,0,19,106,46,0.42969172525689564,11,0
0,36,48,100,56,0.42969172525689564,40,0
0,0,36,80,79,0.6547291092745638,22,0
0,125,69,78,0,0.42969172525689564,12,0
0,81,20,40,10,0.5353535353535354,20,0
0,0,17,8,54,0.6547291092745638,13,0
0,50,77,101,84,0.3215667311411992,80,0
0,36,61,19,74,0.6547291092745638,55,0
0,0,30,36,81,0.4052874743326489,23,0
0,0,19,32,79,0.4387510008006405,22,0
0,0,15,11,74,0.4789402173913043,20,0
0,36,62,39,84,0.5057943925233644,65,0
0,0,16,97,54,0.4052874743326489,13,0
0,88,80,140,56,0.3215667311411992,85,0
0,0,28,102,78,0.6547291092745638,22,1
0,109,104,109,46,0.3215667311411992,98,0
0,19,7,36,16,0.5057943925233644,7,0
0,19,46,91,79,0.3380368098159509,42,0
0,36,47,29,58,0.5337931034482759,42,0
0,0,25,4,65,0.6547291092745638,17,0
0,125,123,133,79,0.42969172525689564,138,0
0,127,113,129,58,0.3215667311411992,130,0
0,106,107,110,65,0.42969172525689564,112,0
0,0,49,63,96,0.6294820717131474,31,0
0,73,38,48,65,0.5057943925233644,80,0
0,50,75,95,79,0.3380368098159509,74,0
0,50,66,4,54,0.125,50,0
0,0,15,6,48,0.6547291092745638,12,0
0,62,43,16,58,0.31567328918322296,63,0
0,50,50,15,72,0.5057943925233644,67,0
0,36,25,66,28,0.3380368098159509,20,0
0,19,33,39,46,0.5337931034482759,22,0
0,73,73,65,82,0.3380368098159509,98,0
0,50,88,86,90,0.42969172525689564,85,0
0,88,113,118,61,0.42969172525689564,91,0
0,130,79,142,0,0.42969172525689564,15,0
0,19,16,62,58,0.6547291092745638,29,0
0,62,91,118,65,0.3215667311411992,70,0
0,36,48,16,46,0.31567328918322296,33,0
0,62,72,108,56,0.42969172525689564,61,0
0,36,51,96,79,0.42969172525689564,59,0
0,50,78,51,65,0.4052874743326489,59,0
0,0,13,35,79,0.4052874743326489,22,0
0,109,109,116,72,0.42969172525689564,121,0
0,0,15,126,56,0.3380368098159509,14,0
0,0,15,80,74,0.3380368098159509,20,0
0,62,57,135,60,0.42969172525689564,65,0
0,121,118,107,79,0.42969172525689564,135,0
0,36,64,90,68,0.4052874743326489,50,0
0,0,17,7,56,0.5353535353535354,14,0
0,0,12,65,54,0.3380368098159509,13,0
0,50,74,55,74,0.5070422535211268,68,0
0,19,25,11,60,0.4789402173913043,30,0
0,19,35,105,39,0.42969172525689564,19,0
0,19,12,12,65,0.5057943925233644,33,0
0,0,10,106,46,0.42969172525689564,11,0
0,118,132,97,79,0.4052874743326489,133,0
0,112,118,28,96,0.4052874743326489,136,0
0,19,30,76,58,0.3215667311411992,29,0
0,0,25,130,101,0.3215667311411992,34,0
0,88,123,83,79,0.4052874743326489,107,0
0,19,34,129,44,0.3215667311411992,21,0
0,50,47,91,56,0.3380368098159509,51,0
0,19,28,27,56,0.5057943925233644,28,0
0,62,79,111,61,0.4052874743326489,67,0
0,109,116,109,54,0.3215667311411992,106,0
0,0,6,3,56,0.6547291092745638,14,0
0,19,52,95,90,0.3380368098159509,51,0
0,103,75,118,58,0.42969172525689564,103,0
0,0,18,27,79,0.5057943925233644,22,0
0,0,19,35,79,0.4052874743326489,22,0
0,125,139,85,65,0.4052874743326489,132,0
0,36,60,10,56,0.125,40,0
0,19,21,33,60,0.5057943925233644,30,0
0,0,15,139,46,0.42969172525689564,11,0
0,19,30,35,56,0.5057943925233644,28,0
0,36,45,35,79,0.4052874743326489,59,0
0,0,17,16,56,0.31567328918322296,14,0
0,106,112,129,79,0.4052874743326489,123,0
0,0,16,123,54,0.3215667311411992,13,0
0,19,46,24,80,0.31567328918322296,43,0
0,0,13,23,65,0.5057943925233644,17,0
0,36,43,67,79,0.4052874743326489,59,0
0,62,40,84,37,0.6547291092745638,42,0
0,106,122,77,65,0.42969172525689564,112,0
0,0,20,111,65,0.4052874743326489,17,0
0,0,36,47,79,0.6547291092745638,22,0
0,50,81,133,79,0.42969172525689564,74,0
0,99,105,63,96,0.4052874743326489,128,0
0,19,44,9,90,0.3695652173913043,51,0
0,135,132,90,60,0.4052874743326489,140,1
0,0,48,75,96,0.4052874743326489,31,0
0,0,14,39,65,0.5057943925233644,17,0
0,81,83,109,74,0.3215667311411992,97,0
0,0,13,116,72,0.42969172525689564,20,0
0,0,16,4,44,0.4789402173913043,10,0
0,0,18,108,56,0.42969172525689564,14,0
0,36,28,36,61,0.5057943925233644,44,0
0,116,123,27,58,0.3695652173913043,118,1
0,106,107,23,72,0.4789402173913043,118,1
0,62,100,92,98,0.3215667311411992,105,0
0,19,35,126,60,0.3380368098159509,30,0
0,19,35,53,46,0.4052874743326489,22,0
0,99,108,97,96,0.4052874743326489,128,0
0,106,114,31,56,0.5337931034482759,105,0
0,81,86,123,46,0.42969172525689564,67,0
0,19,40,100,61,0.42969172525689564,31,0
0,19,27,91,72,0.4052874743326489,38,0
0,0,16,14,60,0.5057943925233644,15,0
0,50,53,14,72,0.31567328918322296,67,0
0,50,59,136,46,0.3215667311411992,42,0
0,73,54,84,60,0.6547291092745638,74,0
0,0,16,23,44,0.5057943925233644,10,0
0,19,29,79,72,0.42969172525689564,38,0
0,36,72,11,56,0.0,40,0
0,19,18,86,56,0.3380368098159509,28,0
0,0,31,123,97,0.3215667311411992,32,0
0,114,135,61,92,0.5337931034482759,136,0
0,19,42,17,74,0.31567328918322296,39,0
0,50,73,110,54,0.3215667311411992,50,0
0,62,96,139,90,0.42969172525689564,96,0
0,0,15,35,65,0.5057943925233644,17,0
0,0,17,16,44,0.31567328918322296,10,0
0,73,47,111,58,0.4052874743326489,72,0
0,62,64,66,82,0.3215667311411992,89,0
0,73,52,39,65,0.4387510008006405,80,0
0,36,59,63,65,0.4052874743326489,47,0
0,36,8,80,71,0.3380368098159509,52,0
0,0,14,53,61,0.4052874743326489,16,0
0,19,62,120,79,0.3215667311411992,42,0
0,50,93,86,76,0.3380368098159509,71,0
0,0,16,70,44,0.4052874743326489,10,0
0,0,16,21,54,0.5057943925233644,13,0
0,106,86,58,56,0.4052874743326489,105,0
0,88,87,71,65,0.4052874743326489,94,0
0,50,49,54,46,0.4052874743326489,42,0
0,94,100,51,65,0.4789402173913043,100,0
0,118,116,31,84,0.4387510008006405,135,0
0,36,53,106,79,0.42969172525689564,59,0
0,36,51,78,65,0.42969172525689564,47,0
0,36,76,71,81,0.4052874743326489,62,0
0,0,16,67,74,0.4052874743326489,20,0
0,36,51,115,93,0.3215667311411992,74,0
0,99,118,113,68,0.3215667311411992,107,0
0,94,117,99,82,0.42969172525689564,115,0
0,81,27,70,0,0.6547291092745638,3,0
0,94,93,70,82,0.6547291092745638,115,0
0,94,109,68,74,0.4052874743326489,108,0
0,62,79,47,92,0.6547291092745638,99,0
0,73,102,72,90,0.42969172525689564,105,0
0,94,111,129,79,0.4052874743326489,112,0
0,50,42,37,60,0.5057943925233644,55,0
0,36,45,79,46,0.42969172525689564,33,0
0,36,55,67,79,0.4052874743326489,59,0
0,0,5,70,56,0.6547291092745638,14,0
0,36,42,103,39,0.3380368098159509,28,0
0,19,49,32,90,0.6547291092745638,51,0
0,36,42,70,72,0.42969172525689564,53,0
0,19,59,102,76,0.6547291092745638,41,0
0,0,17,28,54,0.4052874743326489,13,0
0,88,96,109,54,0.3215667311411992,83,0
0,62,72,100,56,0.42969172525689564,61,0
0,0,21,38,68,0.4052874743326489,18,0
0,62,85,25,44,0.31567328918322296,49,0
0,36,48,28,60,0.4789402173913043,43,0
0,62,91,56,65,0.4052874743326489,70,0
0,0,24,23,80,0.5057943925233644,23,0
0,62,99,142,65,0.42969172525689564,70,0
0,62,19,55,0,0.5070422535211268,2,0
0,137,99,70,0,0.42969172525689564,22,0
0,19,52,136,90,0.42969172525689564,51,0
0,36,40,86,82,0.3380368098159509,63,0
0,62,99,106,65,0.42969172525689564,70,0
0,19,33,86,54,0.42969172525689564,27,0
0,0,43,96,115,0.3215667311411992,43,0
0,62,41,16,72,0.31567328918322296,78,0
0,94,94,70,56,0.6547291092745638,91,0
0,103,42,62,0,0.6547291092745638,6,0
0,0,13,29,58,0.31567328918322296,15,0
0,81,90,77,56,0.42969172525689564,78,0
0,0,20,13,79,0.6547291092745638,22,0
0,73,107,79,65,0.42969172525689564,80,0
0,19,46,10,84,0.31567328918322296,47,0
0,0,26,31,65,0.5337931034482759,17,0
0,0,18,24,96,0.31567328918322296,31,0
0,36,56,120,79,0.3215667311411992,59,0
0,112,118,33,54,0.5057943925233644,109,0
0,50,47,16,46,0.4387510008006405,42,0
0,36,68,16,68,0.31567328918322296,50,0
0,88,95,36,79,0.4387510008006405,107,0
0,0,16,7,84,0.5057943925233644,25,0
0,0,11,105,56,0.42969172525689564,14,0
0,19,12,14,56,0.31567328918322296,28,0
0,0,14,27,46,0.5057943925233644,11,0
0,88,73,11,60,0.5057943925233644,89,0
0,129,116,129,58,0.3215667311411992,132,0
0,0,16,11,54,0.3695652173913043,13,0
0,0,15,69,74,0.4052874743326489,20,0
0,0,16,10,44,0.5337931034482759,10,0
0,19,55,108,79,0.42969172525689564,42,0
0,0,17,5,82,0.6547291092745638,24,0
0,0,14,121,56,0.4052874743326489,14,0
0,99,104,29,72,0.5337931034482759,111,0
0,73,89,136,46,0.42969172525689564,59,0
0,19,29,44,72,0.4789402173913043,38,0
0,0,15,99,65,0.3380368098159509,17,0
0,36,76,38,79,0.4387510008006405,59,0
0,62,66,105,42,0.42969172525689564,47,0
0,99,107,109,44,0.3215667311411992,82,0
0,50,54,35,82,0.4052874743326489,77,0
0,94,104,35,96,0.5057943925233644,125,0
0,114,128,136,74,0.3215667311411992,126,0
0,19,41,19,68,0.5057943925233644,35,0
0,36,38,54,56,0.4052874743326489,40,0
0,94,96,117,56,0.3215667311411992,91,0
0,0,12,14,82,0.5057943925233644,24,0
0,0,22,39,65,0.4052874743326489,17,0
0,0,11,36,35,0.4052874743326489,8,0
0,0,14,10,72,0.5337931034482759,20,0
0,19,5,63,13,0.4052874743326489,6,0
0,50,85,40,56,0.5337931034482759,51,0
0,81,83,118,56,0.42969172525689564,78,0
0,94,91,111,79,0.4052874743326489,112,0
0,0,22,44,65,0.6547291092745638,17,0
0,19,16,68,58,0.4052874743326489,29,0
0,19,37,90,44,0.4052874743326489,21,0
0,88,78,111,42,0.4052874743326489,68,0
0,0,18,91,79,0.3380368098159509,22,0
0,0,11,13,46,0.5057943925233644,11,0
0,19,41,40,33,0.5353535353535354,16,0
0,62,75,90,44,0.4052874743326489,49,0
0,19,33,70,54,0.4052874743326489,27,0
0,19,36,118,56,0.3215667311411992,28,0
0,36,49,71,56,0.4052874743326489,40,0
0,81,20,106,13,0.42969172525689564,23,0
0,62,73,64,56,0.6294820717131474,61,0
0,109,110,102,82,0.6547291092745638,127,0
0,50,62,89,79,0.4052874743326489,74,0
0,19,41,79,48,0.3215667311411992,23,0
0,0,19,5,60,0.6547291092745638,15,0
0,36,37,140,60,0.3215667311411992,43,0
0,50,55,97,46,0.4052874743326489,42,0
0,36,64,66,79,0.3380368098159509,59,0
0,36,49,34,48,0.4387510008006405,34,0
0,36,53,97,46,0.4052874743326489,33,0
0,19,48,30,65,0.4052874743326489,33,0
0,50,54,89,74,0.42969172525689564,68,0
0,0,15,13,72,0.5353535353535354,20,0
0,19,37,67,79,0.4052874743326489,42,0
0,19,27,53,46,0.4052874743326489,22,0
0,81,107,15,80,0.5057943925233644,103,0
0,62,70,71,56,0.3380368098159509,61,0
0,19,31,12,82,0.4789402173913043,45,0
0,0,28,26,65,0.5337931034482759,17,0
0,0,17,27,58,0.3695652173913043,15,0
0,50,43,34,60,0.5057943925233644,55,0
0,36,47,22,48,0.6547291092745638,34,0
0,50,61,18,54,0.31567328918322296,50,0
0,0,20,55,65,0.5070422535211268,17,0
0,88,106,123,79,0.42969172525689564,107,0
0,73,32,101,0,0.3215667311411992,3,0
0,50,58,82,79,0.4052874743326489,74,0
0,50,38,11,60,0.5057943925233644,55,0
0,73,73,69,98,0.4052874743326489,112,0
0,36,49,4,54,0.0,39,0
0,131,134,99,82,0.42969172525689564,144,0
0,0,16,10,72,0.6547291092745638,20,0
0,0,23,13,68,0.4789402173913043,18,0
0,128,129,115,72,0.3215667311411992,138,0
0,81,69,101,60,0.6547291092745638,82,0
0,19,27,91,54,0.3380368098159509,27,0
0,0,15,9,82,0.31567328918322296,24,0
0,0,15,80,58,0.4052874743326489,15,0
0,0,16,56,79,0.4052874743326489,22,0
0,36,40,56,79,0.4052874743326489,59,0
0,0,15,9,82,0.31567328918322296,24,0
0,0,16,11,56,0.4789402173913043,14,0
0,19,21,136,56,0.3215667311411992,28,0
0,36,44,136,79,0.3215667311411992,59,0
0,0,20,19,46,0.5057943925233644,11,0
0,62,71,37,82,0.5057943925233644,89,0
0,0,23,22,48,0.6547291092745638,12,0
0,81,88,121,74,0.4052874743326489,97,0
0,0,16,30,58,0.4052874743326489,15,0
0,19,36,32,79,0.31567328918322296,42,0
0,36,67,116,82,0.42969172525689564,63,0
0,0,18,78,65,0.42969172525689564,17,0
0,19,35,53,74,0.4052874743326489,39,0
0,73,62,129,56,0.4052874743326489,70,0
0,0,21,39,65,0.4052874743326489,17,0
0,121,118,96,56,0.42969172525689564,122,0
0,114,126,89,74,0.4052874743326489,126,0
0,62,79,123,68,0.3380368098159509,74,0
0,36,66,13,82,0.4789402173913043,63,0
0,36,24,80,37,0.6547291092745638,27,0
0,99,97,46,82,0.4387510008006405,119,0
0,19,39,41,68,0.6547291092745638,35,0
0,36,36,14,56,0.4387510008006405,40,0
0,81,21,22,13,0.5057943925233644,23,0
0,73,93,77,79,0.6547291092745638,94,0
0,109,116,110,54,0.3215667311411992,106,0
0,0,14,22,56,0.4387510008006405,14,0
0,36,49,21,56,0.5057943925233644,40,0
0,36,44,38,23,0.4387510008006405,17,0
0,0,16,136,56,0.42969172525689564,14,0
0,0,19,111,33,0.4052874743326489,7,0
0,0,8,24,28,0.3695652173913043,6,0
0,123,108,107,79,0.42969172525689564,136,1
0,0,14,9,56,0.5057943925233644,14,0
0,0,16,39,46,0.4052874743326489,11,0
0,0,9,31,60,0.4387510008006405,15,0
0,124,138,136,82,0.42969172525689564,139,0
0,36,70,129,65,0.3215667311411992,47,0
0,0,21,75,61,0.4052874743326489,16,0
0,0,18,16,46,0.4789402173913043,11,0
0,0,19,70,79,0.42969172525689564,22,0
0,88,91,78,72,0.42969172525689564,102,0
0,81,106,107,90,0.42969172525689564,111,0
0,36,64,54,65,0.4052874743326489,47,0
0,81,45,68,46,0.4052874743326489,67,0
0,0,22,63,74,0.4052874743326489,20,0
0,19,35,8,74,0.6547291092745638,39,0
0,36,66,29,79,0.5337931034482759,59,0
0,50,68,90,44,0.4052874743326489,41,0
0,50,80,107,76,0.42969172525689564,71,0
0,19,20,66,56,0.3380368098159509,28,0
0,0,22,21,74,0.31567328918322296,20,0
0,0,23,33,74,0.5337931034482759,20,1
0,73,91,48,79,0.31567328918322296,94,0
0,81,121,32,97,0.4387510008006405,117,0
0,73,76,110,56,0.3215667311411992,70,0
0,106,123,140,79,0.3215667311411992,123,0
0,127,119,130,60,0.3215667311411992,131,0
0,19,26,28,46,0.4052874743326489,22,0
0,73,60,8,60,0.6547291092745638,74,0
0,62,74,25,46,0.31567328918322296,51,0
0,0,15,63,60,0.4052874743326489,15,0
0,36,67,90,90,0.4052874743326489,70,0
0,36,80,95,88,0.3380368098159509,68,0
0,62,71,20,56,0.4789402173913043,61,0
0,99,92,136,56,0.3215667311411992,96,0
0,73,64,139,42,0.42969172525689564,55,0
0,19,45,22,79,0.4387510008006405,42,0
0,73,80,90,56,0.4052874743326489,70,0
0,36,54,101,46,0.3215667311411992,33,0
0,50,61,17,54,0.5057943925233644,50,0
0,0,20,3,61,0.6547291092745638,16,0
0,99,73,113,60,0.3215667311411992,100,0
0,0,33,75,79,0.4052874743326489,22,0
0,81,85,51,48,0.4052874743326489,69,0
0,0,26,40,65,0.5337931034482759,17,0
0,36,47,66,56,0.3380368098159509,40,0
0,0,19,90,61,0.6294820717131474,16,0
0,36,46,117,56,0.3215667311411992,40,0
0,19,19,11,28,0.6547291092745638,13,0
0,0,32,76,93,0.6547291092745638,30,0
0,94,94,109,56,0.3215667311411992,91,0
0,19,56,48,79,0.4387510008006405,42,0
0,19,49,14,61,0.3443708609271523,31,0
0,0,19,19,46,0.4789402173913043,11,0
0,0,0,13,13,0.4789402173913043,3,0
0,36,61,89,68,0.4052874743326489,50,0
0,36,47,35,56,0.4387510008006405,40,0
0,19,30,76,58,0.6547291092745638,29,0
0,19,37,7,44,0.5057943925233644,21,0
0,36,42,38,79,0.4052874743326489,59,0
0,73,50,83,28,0.4052874743326489,39,0
0,19,48,11,65,0.4789402173913043,33,0
0,36,53,102,79,0.6547291092745638,59,0
0,50,42,82,54,0.4052874743326489,50,0
0,0,32,43,76,0.6294820717131474,21,0
0,94,121,118,79,0.42969172525689564,112,0
0,36,73,121,65,0.4052874743326489,47,0
0,0,0,92,28,0.3215667311411992,6,0
0,120,118,51,54,0.4789402173913043,119,1
0,19,34,82,56,0.4052874743326489,28,0
0,106,53,68,16,0.4052874743326489,44,0
0,0,20,12,46,0.3695652173913043,11,0
0,36,54,38,79,0.4387510008006405,59,0
0,19,24,9,79,0.4789402173913043,42,0
0,112,45,36,0,0.4052874743326489,7,0
0,36,53,101,79,0.3215667311411992,59,0
0,50,59,13,82,0.6547291092745638,77,0
0,36,22,54,98,0.4052874743326489,80,0
0,109,115,111,92,0.4052874743326489,133,0
0,0,21,39,79,0.4052874743326489,22,0
0,19,57,39,65,0.5337931034482759,33,0
0,50,40,80,68,0.4052874743326489,62,0
0,106,134,92,76,0.3215667311411992,121,0
0,103,108,133,56,0.42969172525689564,101,0
0,0,13,18,72,0.4387510008006405,20,0
0,19,34,129,65,0.4052874743326489,33,0
0,0,19,25,65,0.4387510008006405,17,0
0,36,48,129,56,0.3215667311411992,40,0
0,62,14,84,10,0.6547291092745638,14,0
0,88,96,135,79,0.42969172525689564,107,0
0,88,85,91,82,0.4052874743326489,110,0
0,99,112,85,92,0.4052874743326489,126,0
0,19,28,28,79,0.4052874743326489,42,0
0,19,30,66,56,0.3215667311411992,28,0
0,0,20,35,74,0.4052874743326489,20,0
0,50,57,36,56,0.5057943925233644,51,0
0,19,38,95,79,0.3380368098159509,42,0
0,0,24,36,65,0.5057943925233644,17,0
0,19,33,106,60,0.42969172525689564,30,0
0,36,59,79,79,0.3380368098159509,59,0
0,50,73,79,79,0.3380368098159509,74,0
0,81,110,25,65,0.31567328918322296,88,0
0,0,19,70,79,0.6547291092745638,22,0
0,19,28,56,56,0.4052874743326489,28,0
0,109,129,15,65,0.5057943925233644,115,1
0,62,35,80,37,0.4052874743326489,42,0
0,73,97,101,79,0.3215667311411992,94,0
0,36,66,99,79,0.3380368098159509,59,0
0,62,76,48,79,0.31567328918322296,85,0
0,50,95,110,79,0.3215667311411992,74,0
0,0,23,106,65,0.42969172525689564,17,0
0,0,16,62,56,0.6547291092745638,14,0
0,19,28,142,46,0.42969172525689564,22,0
0,19,31,14,60,0.3443708609271523,30,0
0,36,81,30,79,0.4789402173913043,59,0
0,19,18,76,60,0.3215667311411992,30,0
0,36,28,24,60,0.31567328918322296,43,0
0,0,15,78,79,0.3380368098159509,22,0
0,19,34,39,81,0.4387510008006405,44,0
0,19,30,123,56,0.3215667311411992,28,0
0,19,31,48,56,0.4387510008006405,28,0
0,106,106,91,74,0.4052874743326489,119,0
0,19,32,106,79,0.42969172525689564,42,0
0,36,81,106,110,0.42969172525689564,91,0
0,0,19,95,61,0.3380368098159509,16,0
0,81,100,91,79,0.4052874743326489,102,0
0,19,34,140,65,0.3215667311411992,33,0
0,36,64,66,68,0.3380368098159509,50,0
0,62,75,11,96,0.5057943925233644,102,0
0,99,117,80,79,0.4052874743326489,116,0
0,73,47,105,58,0.42969172525689564,72,0
0,0,24,21,80,0.5057943925233644,23,0
0,0,25,25,65,0.5057943925233644,17,0
0,0,13,123,61,0.3215667311411992,16,0
0,0,15,136,46,0.42969172525689564,11,0
0,0,17,114,79,0.42969172525689564,22,0
0,19,65,106,110,0.42969172525689564,70,0
0,50,67,75,79,0.4052874743326489,74,0
0,0,17,14,81,0.5057943925233644,23,0
0,62,63,39,72,0.4387510008006405,78,0
0,0,12,65,58,0.3380368098159509,15,0
0,50,72,46,79,0.4387510008006405,74,0
0,0,18,13,54,0.6547291092745638,13,0
0,36,25,14,58,0.4,42,0
0,0,24,54,65,0.4052874743326489,17,0
0,0,8,9,58,0.31567328918322296,15,0
0,19,61,32,88,0.4387510008006405,50,0
0,112,117,90,79,0.4052874743326489,127,0
0,36,58,35,79,0.5057943925233644,59,0
0,0,14,56,61,0.6294820717131474,16,0
0,0,9,76,46,0.3215667311411992,11,0
0,0,27,104,56,0.3380368098159509,14,0
0,121,135,135,79,0.42969172525689564,135,0
0,0,14,13,46,0.4789402173913043,11,0
0,0,8,4,28,0.6547291092745638,6,0
0,0,14,56,65,0.4052874743326489,17,0
0,50,59,48,23,0.31567328918322296,22,0
0,0,16,29,46,0.5337931034482759,11,0
0,0,14,114,46,0.42969172525689564,11,0
0,0,15,40,44,0.5337931034482759,10,0
0,0,15,100,56,0.42969172525689564,14,0
0,106,72,44,18,0.5337931034482759,50,0
0,19,13,90,16,0.6294820717131474,7,0
0,50,76,19,60,0.5057943925233644,55,0
0,0,14,40,61,0.4789402173913043,16,0
0,19,37,54,48,0.4052874743326489,23,0
0,0,13,46,56,0.5337931034482759,14,0
0,62,57,136,46,0.3215667311411992,51,0
0,19,21,14,60,0.5057943925233644,30,0
0,134,142,75,79,0.4052874743326489,145,1
